ScreenName,Time,Date,TimeZone,Tweet,InReplyToUserID,FavoriteCount,RetweetCount,SentimentAverage
@BernieSanders,19:17:01,04/15/16,UTC,"Indiana – you can early vote for Bernie today through May 2. Check here for details: https://t.co/p7PC33Djt7",None,2571,1431,0.0
@BernieSanders,18:25:54,04/15/16,UTC,"We’re all in this together. https://t.co/430qlfPfjz
https://t.co/R8cG4LrKDz",None,3013,1548,0.0
@BernieSanders,18:04:48,04/15/16,UTC,"RT @rebleber: Still baffled why Clinton gave a nonanswer on whether a carbon tax is smart. Econ &amp; even conservatives love the idea https://…",None,0,955,0.0
@BernieSanders,17:05:59,04/15/16,UTC,"I annotated a speech by Pope Francis. Here are the ways his words show the values we have in common.
https://t.co/2HMDGdVdVL",None,2708,1211,0.0
@BernieSanders,16:07:47,04/15/16,UTC,"The Urgency of a Moral Economy: Reflections on the 25th Anniversary of Centesimus Annus
https://t.co/mdzYuSAT6y",None,2225,1059,0.0
@BernieSanders,14:51:48,04/15/16,UTC,"RT @CasinaPioIV: Senator @BernieSanders on The Urgency of a Moral Economy: Reflections on the 25th Anniversary of #CentesimusAnnus https://…",None,0,870,0.0
@BernieSanders,13:16:05,04/15/16,UTC,"If we wake up the American people, if we stand up and fight back, there is nothing that we cannot accomplish. New York, vote on April 19!",None,6211,2580,0.0
@BernieSanders,04:00:09,04/15/16,UTC,"With your help, we're going to take back our democracy and demand that the government work for us all. #DemDebate
https://t.co/xTIihqk7iJ",None,14184,7706,0.0
@BernieSanders,03:07:36,04/15/16,UTC,"Millions of people must stand up, fight back and create a government that works for all of us. New York – go vote on Tuesday. Thank you.",None,7410,3083,0.0
@BernieSanders,03:03:09,04/15/16,UTC,"Abortion is not an issue where Bernie is willing to compromise. #DemDebate 
https://t.co/XPAhUPELCb",None,3698,1785,0.0
@BernieSanders,02:57:23,04/15/16,UTC,"Campaign money from maxed-out wealthy contributors:
Hillary Clinton – 51%
Bernie Sanders – 3%",None,6456,3156,0.0
@BernieSanders,02:56:04,04/15/16,UTC,"$27 a contribution. Not dependent on Wall Street or Big Money. THAT IS A PEOPLE’S CAMPAIGN. https://t.co/DeV0NhqruK #DemDebate",None,3208,1501,0.0
@BernieSanders,02:53:03,04/15/16,UTC,"Bernie Sanders outperforms Hillary Clinton in every major poll when tested against Donald Trump. Now that's electability.",None,9226,3593,0.0
@BernieSanders,02:37:57,04/15/16,UTC,"Public colleges and universities tuition free? Damn right.",None,13271,7065,0.0
@BernieSanders,02:35:09,04/15/16,UTC,"#AskAboutAbortion this segment, please.",None,3107,870,0.0
@BernieSanders,02:32:54,04/15/16,UTC,"Are you watching the #DemDebate? We only have 5 days left to #TakeNYByPhone. Join us: https://t.co/lF2MNqnn1F",None,2081,903,0.0
@BernieSanders,02:29:36,04/15/16,UTC,"We should be concerned when innocents are killed anywhere in the world. That includes BOTH Israel and Palestine, not just one or the other.",None,9516,4628,0.0
@BernieSanders,02:23:15,04/15/16,UTC,"If we are going to achieve peace, we are going to have to treat the Palestinian people with respect and dignity. #DemDebate",None,10097,6116,0.0
@BernieSanders,02:13:59,04/15/16,UTC,""I think we did a great deal to help the Libyan people." – @HillaryClinton 

Just wanted that one on the record.",None,6316,3017,0.0
@BernieSanders,02:06:37,04/15/16,UTC,"Q: Do you support a tax on carbon?

Hillary Clinton: ...",None,7740,3912,0.0
@BernieSanders,02:05:22,04/15/16,UTC,"Gas lobbyists aren't bundling money for @HillaryClinton to get her on their side. They donate to her because she is already on their side.",None,3162,1498,0.0
@BernieSanders,02:02:38,04/15/16,UTC,"RT @MartinOMalley: Said this in 2012 about @MittRomney's tax returns, I'll say it today: @HillaryClinton should release the Wall Street tra…",None,0,4435,0.0
@BernieSanders,01:58:36,04/15/16,UTC,"Hillary Clinton's plan to address climate change does not go far enough. We need bold changes, not just small steps. #DemDebate",216776631,3290,1496,0.0
@BernieSanders,01:58:19,04/15/16,UTC,"Hillary Clinton supports fracking. Bernie does not. #DemDebate",None,5224,2511,0.0
@BernieSanders,01:53:42,04/15/16,UTC,"While @HillaryClinton was campaigning for mass incarceration in the crime bill, Bernie spoke against it: 
https://t.co/d058iL5zuX #DemDebate",None,2785,1745,0.0
@BernieSanders,01:40:29,04/15/16,UTC,"RT @cascamike: sec. clinton says we need to stand up to the gun lobby. 

does that mean standing with them at a high-$ fundraiser? https://…",None,0,1706,0.0
@BernieSanders,01:35:46,04/15/16,UTC,"You can either be for a $15 an hour federal minimum wage or against it. It can’t be both, @HillaryClinton. #DemDebate",216776631,2934,1456,0.0
@BernieSanders,01:32:32,04/15/16,UTC,"Millions of people are standing up, @HillaryClinton. $12 is not enough.  Let's raise the federal minimum wage to $15 an hour. #DemDebate",None,3470,1524,0.0
@BernieSanders,01:30:55,04/15/16,UTC,"Bernie has released all of the speeches he gave to Wall Street. There were none. Hillary’s been “looking into it” for 70 days. #DemDebate",None,5769,3070,0.0
@BernieSanders,01:28:10,04/15/16,UTC,"No joke. This is an excerpt from Hillary Clinton’s speech telling Wall Street to “cut it out.” Watch:
https://t.co/s0zke66zkE #DemDebate",None,2142,1364,0.0
@BernieSanders,01:25:08,04/15/16,UTC,"If there's nothing bad in Hillary Clinton's Wall Street speeches, why not just #ReleaseTheTranscripts? #DemDebate",None,6268,3718,0.0
@BernieSanders,01:19:24,04/15/16,UTC,"When millions of Americans lost their jobs because of Wall Street’s greed, Hillary Clinton sided with Wall Street and bailed them out.",None,3152,1477,0.0
@BernieSanders,01:14:27,04/15/16,UTC,"You can’t stand and fight for working families and the middle class if you're dependent upon big-money interests. #DemDebate",216776631,2409,1289,0.0
@BernieSanders,01:13:07,04/15/16,UTC,"Does @HillaryClinton believe money has no influence in politics? Seems to contradict her issues page here: https://t.co/NrIjBHJ1ov",None,3564,1772,0.0
@BernieSanders,01:11:51,04/15/16,UTC,"People do not like the idea that our politicians have become dependent on billionaires and super PACs for money. Plain and simple.",None,2865,1144,0.0
@BernieSanders,01:00:26,04/15/16,UTC,"Tune in to the the CNN Brooklyn #DemDebate right now and watch Bernie campaign like a #Brooklynite. https://t.co/ZEVrbmf2n4",None,1468,714,0.0
@BernieSanders,00:17:02,04/15/16,UTC,"New York – the entire country will be watching as the results come in on Tuesday. Commit to vote for Bernie today: https://t.co/a0oGdtKUBz",None,2665,1210,0.0
@BernieSanders,22:12:42,04/14/16,UTC,".@RosarioDawson is right: The struggle for our rights isn't the struggle of a day, it's the struggle of a lifetime.
https://t.co/SHKxb4s4oV",None,6213,3307,0.0
@BernieSanders,20:54:18,04/14/16,UTC,"Sanders campaign partners in Arizona voter access lawsuit. Full statement: https://t.co/35oCb3VZ2k",None,3232,1372,0.0
@BernieSanders,19:29:09,04/14/16,UTC,"Nothing will change until we elect candidates who reject Wall Street money.
https://t.co/CUwCp4Ceto",None,4166,2243,0.0
@BernieSanders,18:15:06,04/14/16,UTC,"We are the only advanced economy that doesn’t guarantee its workers some form of paid family leave, paid sick leave or paid vacation time.",None,3405,1330,0.0
@BernieSanders,17:02:20,04/14/16,UTC,"48 hours. 15,000 volunteers. 2 million calls. This weekend we’re going to #TakeNYbyPhone Join us: https://t.co/fskr4oxBXT",None,3332,1682,0.0
@BernieSanders,15:29:53,04/14/16,UTC,"This campaign is about building on these successes so that everyone in this country can enjoy the dignity of a living wage. #FightFor15",216776631,2053,745,0.0
@BernieSanders,15:12:06,04/14/16,UTC,"We’re making progress in Seattle, Los Angeles, San Francisco, California, New York and Oregon.",216776631,2705,715,0.0
@BernieSanders,15:10:21,04/14/16,UTC,"But a grassroots movement led by millions of working people refused to take “no” for an answer.",216776631,1374,492,0.0
@BernieSanders,15:08:30,04/14/16,UTC,"Not too long ago, the establishment told us that a $15 minimum wage was unrealistic or “pie-in-the-sky.”",216776631,1393,580,0.0
@BernieSanders,14:55:40,04/14/16,UTC,"I applaud the workers who are today demanding $15 an hour and a union. #FightFor15",None,5372,1720,0.0
@BernieSanders,14:31:56,04/14/16,UTC,"RT @GoodJobsNation: BREAKING: federal contract workers strike! #FightFor15 #debatethis https://t.co/5SOuTgWpce",None,0,575,0.0
@BernieSanders,13:24:38,04/14/16,UTC,"Democratic socialism means that we create a government that works for all of us, not just powerful special interests.",None,6552,2986,0.0
@BernieSanders,12:33:09,04/14/16,UTC,"Dr. Song's comment was inappropriate and insensitive. There's no room for language like that in our political discourse.",None,4036,1344,0.0
@BernieSanders,03:41:32,04/14/16,UTC,"It’s me, Bernie ‘Brooklyn Born’ Sanders and guess what @TedCruz, I have New York values.  https://t.co/5Tiy2Gpt6h https://t.co/KsYC4PUifa",None,7880,3808,0.0
@BernieSanders,03:14:03,04/14/16,UTC,"RT @People4Bernie: We're all in this together. #WashingtonSquarePark #FeelTheBern https://t.co/1jlWh9ajwr",None,0,678,0.0
@BernieSanders,01:12:05,04/14/16,UTC,"Most Americans can pay lower taxes if hedge fund managers who make billions manipulating the marketplace pay the taxes they should.",None,4572,1873,0.0
@BernieSanders,01:00:08,04/14/16,UTC,"Thank you to the more than 27,000 New Yorkers who came out tonight to join our political revolution. Unbelievable. https://t.co/wHVQhWvaqy",None,21672,9319,0.0
@BernieSanders,00:33:17,04/14/16,UTC,""Jane and I left New York City when we were kids and it's great to be back!" - Bernie #NewYorkForBernie",None,3624,831,0.0
@BernieSanders,00:16:07,04/14/16,UTC,"RT @Latinos4Bernie: "We have to wake up on April 19th &amp; hold our heads high. We know, if you make it in NY, you make it anywhere!"-@lsarsou…",None,0,803,0.0
@BernieSanders,00:11:25,04/14/16,UTC,"“The cause is right and the time is NOW.” - @NinaTurner #NewYorkforBernie",None,2697,1115,0.0
@BernieSanders,23:53:42,04/13/16,UTC,"Watch live as thousands come out to New York’s Washington Square Park for Bernie: https://t.co/un7NylpKKh #NewYorkforBernie",None,1808,719,0.0
@BernieSanders,23:39:52,04/13/16,UTC,"RT @brigidbergin: .@BernieSanders rally starts with field director calling on volunteers to door knock this weekend https://t.co/ikhNtmo4eO",None,0,864,0.0
@BernieSanders,22:17:11,04/13/16,UTC,"RT @PolitiFact: Bernie Sanders: Hillary Clinton supports and continues "to support fracking." https://t.co/tIDFZMnKQg https://t.co/AHwHiWaN…",None,0,1396,0.0
@BernieSanders,21:57:07,04/13/16,UTC,"This momentum is incredible – but imagine what our momentum can be if we win New York's primary. Make a plan: https://t.co/Rl9W6Y8yER",None,3553,1517,0.0
@BernieSanders,20:59:39,04/13/16,UTC,"RT @danielmarans: 1 in 5 profitable U.S. corporations pays no federal taxes, according to a @USGAO study @berniesanders requested https://t…",None,0,1325,0.0
@BernieSanders,20:50:53,04/13/16,UTC,"RT @nightlyshow: #TONIGHTLY: @BernieSanders joins us! 11:30/10:30c. #NightlyShow https://t.co/QpCSRR7tHV",None,0,822,0.0
@BernieSanders,20:32:04,04/13/16,UTC,"We need strong progressives in Congress like @LucyFlores, @pramilaj and @ZephyrTeachout. Help us elect them: https://t.co/8JM6UMMa7t",None,2419,1332,0.0
@BernieSanders,19:11:06,04/13/16,UTC,"Thank you to those on strike today. You're standing up for justice not just for Verizon workers but for millions who don’t have a union.",None,6685,2047,0.0
@BernieSanders,18:31:08,04/13/16,UTC,"What I care about is that they stop destroying the jobs of their employees and start investing in cities like Buffalo and Baltimore.",216776631,3007,1079,0.0
@BernieSanders,18:28:31,04/13/16,UTC,"I don’t want the support of McAdam, Immelt and their friends in the billionaire class. I welcome their contempt. https://t.co/OIiykGeHQT",None,5061,2538,0.0
@BernieSanders,16:50:43,04/13/16,UTC,"RT @jamieson: .@BernieSanders is no stranger to picket lines. He joined Verizon workers back in 2003, too https://t.co/BNvGss2v9N",None,0,1257,0.0
@BernieSanders,16:11:48,04/13/16,UTC,"Some politicians send press releases. Bernie shows up on the picket line. #VerizonStrike https://t.co/EAFtUJoTwK",None,11566,5491,0.0
@BernieSanders,16:09:36,04/13/16,UTC,"RT @CWADennis: Thank you @BernieSanders for standing w/ workers! #VerizonStrike #StandUp2Vz https://t.co/fQhGvnVLng",None,0,988,0.0
@BernieSanders,15:35:01,04/13/16,UTC,"RT @TWULocal100: TWU Local 100 feels the Bern, endorses Bernie Sanders for President. https://t.co/ykFZMfcY4F",None,0,1101,0.0
@BernieSanders,14:56:08,04/13/16,UTC,"RT @nytopinion: Jeff Merkley, senator from Oregon, explains why he's endorsing colleague @BernieSanders in an op-ed for the NYT: https://t.…",None,0,1346,0.0
@BernieSanders,13:14:01,04/13/16,UTC,"Today three out of the four largest banks in this country are larger than when we bailed them out because they were too big to fail.",None,4108,1783,0.0
@BernieSanders,02:02:07,04/13/16,UTC,"Roosevelt battled his era’s elite. He called them “economic royalists.” Bernie calls them the “billionaire class.”
https://t.co/ipgBv6BY5N",None,6698,3041,0.0
@BernieSanders,01:21:51,04/13/16,UTC,"As president, I will continue to fight to protect tribal lands from companies who put profits over people.
https://t.co/nwGZKfmY6g",None,4630,1799,0.0
@BernieSanders,23:42:06,04/12/16,UTC,"How does it happen that every major country on earth guarantees health care to all of their people as a right except the United States?",None,7541,3461,0.0
@BernieSanders,22:27:03,04/12/16,UTC,"You can’t stand and fight for working families and the middle class if you are dependent upon big-money interests. 
https://t.co/7yK2jfrw53",None,3714,1755,0.0
@BernieSanders,21:33:08,04/12/16,UTC,"We need to adopt fair trade policies which not only raise wages in this country, but lift living standards throughout the world.",None,3288,1248,0.0
@BernieSanders,20:19:49,04/12/16,UTC,"RT @steveaoki: ✌️✌️ @BernieSanders #feelthebern https://t.co/FTK9vhcDNw",None,0,2675,0.0
@BernieSanders,19:48:07,04/12/16,UTC,"Making women travel hundreds of miles, wait weeks for an appointment and face harassment at the clinic door is a national disgrace.",None,8186,3334,0.0
@BernieSanders,19:11:05,04/12/16,UTC,"For the past 40 years, the extreme right-wing has made it more and more difficult for women to access abortion care. That is unacceptable.",None,4306,1458,0.0
@BernieSanders,18:31:32,04/12/16,UTC,"Goldman Sachs executives shouldn't be getting tax breaks for defrauding the American people. They should be in jail. https://t.co/dTS4FykAma",None,4121,2645,0.0
@BernieSanders,18:28:47,04/12/16,UTC,"RT @ThisWeekABC: WATCH LIVE: Rosario Dawson speaks at @BernieSanders campaign rally in Syracuse, NY https://t.co/eZaskcuJXO https://t.co/5r…",None,0,722,0.0
@BernieSanders,17:47:04,04/12/16,UTC,"I opposed the Keystone pipeline from the start because it was a no brainer. Evolving is not good enough. We need leadership.",None,4256,1557,0.0
@BernieSanders,16:08:07,04/12/16,UTC,"With a week until the New York primary, I need your help to win this election and reclaim our democracy. https://t.co/T3B7Rc1rUT",None,3353,1654,0.0
@BernieSanders,15:35:05,04/12/16,UTC,"Goldman Sachs just acknowledged to the whole world that the financial system is based on fraud.
https://t.co/A9ycODcgrq",None,9511,7339,0.0
@BernieSanders,14:27:10,04/12/16,UTC,"RT @350action: Climate leaders don't frack. As president, will @HillaryClinton ban fracking? https://t.co/YvPiupJpl9",None,0,709,0.0
@BernieSanders,14:02:05,04/12/16,UTC,"African-American women earn just 60 cents for every dollar a white male earns. The figure for Latina women is just 55 cents. #EqualPayDay",216776631,4620,3401,0.0
@BernieSanders,13:55:36,04/12/16,UTC,"The pay disparity is even worse for women of color who face a pay gulf, not a gap. #EqualPayDay",216776631,3880,1987,0.0
@BernieSanders,13:14:03,04/12/16,UTC,"Why is it that women are going to work and earning 79 cents on the dollar compared to men? Shameful. We need pay equity. #EqualPayDay",None,9827,4999,0.0
@BernieSanders,04:34:03,04/12/16,UTC,"RT @ABC: Bernie Sanders: "We need to put an end to fracking…all over this country." https://t.co/mZlfCsbdd4 https://t.co/YBndjeNk3e",None,0,1619,0.0
@BernieSanders,01:08:06,04/12/16,UTC,"Young people all over this country are demanding their voice be heard in determining the future of this country. That's democracy!",None,8957,3617,0.0
@BernieSanders,23:25:29,04/11/16,UTC,"Glad to see California show us that we can live in a country where everyone has access to paid family leave. https://t.co/VddItqwK7H",None,4290,1543,0.0
@BernieSanders,22:35:44,04/11/16,UTC,"RT @DannyEFreeman: A jammed packed arena awaits @BernieSanders at SUNY Buffalo. https://t.co/hZAkRaQ59W",None,0,1734,0.0
@BernieSanders,22:12:03,04/11/16,UTC,"Americans understand that our gov't is dominated by big money. Glad to see people taking action to restore democracy. #DemocracySpring",216776631,6685,3679,0.0
@BernieSanders,21:57:52,04/11/16,UTC,"We must overturn Citizens United if we are serious about maintaining the foundations of American democracy. #DemocracySpring",None,6612,3044,0.0
@BernieSanders,21:11:04,04/11/16,UTC,"The New York primary is just 8 days away. Make sure you have a plan to get there and make your voice heard: https://t.co/u3sRnvhgYP",None,2875,1514,0.0
@BernieSanders,19:48:05,04/11/16,UTC,"It’s wrong to think we can frack our way out of the climate crisis. Natural gas isn’t a "bridge fuel,” it’s a fossil fuel.",None,5018,2061,0.0
@BernieSanders,18:34:20,04/11/16,UTC,"Fracking pollutes water, degrades air quality and worsens climate change. No amount of regulation can make it safe.
https://t.co/KaeOnmJmGa",None,6512,4184,0.0
@BernieSanders,17:23:05,04/11/16,UTC,"It is time to take marijuana off the federal list of controlled substances and let states decide. Sign if you agree: https://t.co/6BlaUnQgTU",None,5600,3032,0.0
@BernieSanders,16:04:02,04/11/16,UTC,"Right now, under the Federal Controlled Substance Act, marijuana is a schedule one drug alongside heroin. That's pretty crazy.",None,9275,4444,0.0
@BernieSanders,14:44:02,04/11/16,UTC,"We're spending $80 billion a year locking up people, and nobody thinks that that makes sense. Sign if you agree: https://t.co/m4w1SfQoiC",None,4097,1948,0.0
@BernieSanders,13:22:01,04/11/16,UTC,"Corporations should not be making profits by imprisoning our sons and daughters. We must put an end to the private prison racket in America.",None,6237,2701,0.0
@BernieSanders,02:24:13,04/11/16,UTC,"People should be rewarded for getting an education, not punished with student debt of $50,000, $100,000 or more.",None,12432,6093,0.0
@BernieSanders,01:09:06,04/11/16,UTC,"Right now we have a fundamentally corrupt energy policy. It is rigged to boost the profits of big oil at the expense of average Americans.",None,4948,1894,0.0
@BernieSanders,23:34:03,04/10/16,UTC,"I want to move to public funding of elections so anyone can run for office without having to beg for money from the wealthy and powerful.",None,11025,4138,0.0
@BernieSanders,21:49:02,04/10/16,UTC,"ICYMI: Bernie and the Big Banks — @RBReich, former Secretary of Labor
https://t.co/3BDRMoPuaJ",None,1388,667,0.0
@BernieSanders,20:25:13,04/10/16,UTC,"New York, let's make a little bit of history. Make a plan to vote on Tuesday, April 19: https://t.co/9BWoUQhCY7
https://t.co/MJFJkUV9ek",None,5039,3315,0.0
@BernieSanders,20:03:24,04/10/16,UTC,"RT @LaOpinionLA: Bernie Sanders gana a Clinton en los caucus demócratas de Wyoming https://t.co/Jc1GYCAZZ4 https://t.co/RqOiAG3Ywm",None,0,380,0.0
@BernieSanders,19:11:05,04/10/16,UTC,"Transitioning toward a completely clean energy system is possible and affordable, and will create millions of good jobs.",None,5240,2061,0.0
@BernieSanders,18:20:06,04/10/16,UTC,"RT @kronayne: The scene at Bernie Sanders' afternoon rally at Coney Island. https://t.co/e4JBMblYhT",None,0,1119,0.0
@BernieSanders,16:54:02,04/10/16,UTC,"Climate change is an economic, public health, national security and environmental problem. It is every kind of issue at once.",None,6590,3093,0.0
@BernieSanders,15:10:04,04/10/16,UTC,"As president, I'll ban fossil fuels lobbyists from working in the White House. Climate change skepticism has no place in the Oval Office.",None,12641,4292,0.0
@BernieSanders,14:37:14,04/10/16,UTC,"RT @FaceTheNation: .@BernieSanders: Wyoming is the 8th victory that we have won in the last 9 contests.",None,0,953,0.0
@BernieSanders,01:21:07,04/10/16,UTC,""Welfare reform was an intentional effort to curb financial assistance to poor people..." https://t.co/kuBG52HAhj",None,3792,2074,0.0
@BernieSanders,00:13:01,04/10/16,UTC,"It's clear that the "war on drugs" was a miserable failure that we must bring to an end.",None,9753,4464,0.0
@BernieSanders,23:20:15,04/09/16,UTC,"Thank you for your support @RickNolanMN! https://t.co/pQQEfGYH1G",None,3005,1011,0.0
@BernieSanders,22:40:04,04/09/16,UTC,"We know that "tough on crime" policies have failed. Millions of lives have been destroyed and we now live in the most incarcerated nation.",None,5565,2385,0.0
@BernieSanders,22:01:08,04/09/16,UTC,"RT @cascamike: "are you prepared to expand benefits for millions of seniors and disabled veterans who need it?" -- @BernieSanders https://t…",None,0,581,0.0
@BernieSanders,20:53:41,04/09/16,UTC,"We appreciate and thank the people of Wyoming so much for their support! https://t.co/5QKg7o5h9R",None,7536,3199,0.0
@BernieSanders,20:20:02,04/09/16,UTC,"Watch our new ad featuring footage shot by the people powering this movement: you. #MakeHistory
https://t.co/I9thEBZoB7",None,11702,8364,0.0
@BernieSanders,19:54:06,04/09/16,UTC,"Nowhere is the dearth of affordable housing more on display than in New York. We need to do more to address this housing crisis.",None,3249,1099,0.0
@BernieSanders,18:36:01,04/09/16,UTC,""Virtually every American between 18 and 24 is paying a price for mass incarceration." - @BenJealous https://t.co/TfC4Hnkh21",None,2046,890,0.0
@BernieSanders,17:58:30,04/09/16,UTC,"RT @AdaFreiria: Bernie provides the best plan for Puerto Rico @LuisSepulvedaNY #StandUpForPuertoRico #UnidosConBernie https://t.co/JIVZ9CNW…",None,0,726,0.0
@BernieSanders,17:56:28,04/09/16,UTC,"15 dollars an hour everywhere. #FamilyValuesIn5Words",None,4788,1833,0.0
@BernieSanders,17:07:06,04/09/16,UTC,"We can’t properly reform our broken criminal justice system without ending the death penalty.",None,4296,1629,0.0
@BernieSanders,16:02:05,04/09/16,UTC,"Wyoming — we've won seven out of the last eight caucuses. With your help today, we are going to win here in Wyoming. https://t.co/Yynp6HwTEo",None,3443,1228,0.0
@BernieSanders,15:15:37,04/09/16,UTC,"If we stand up and fight back, there is nothing that we cannot accomplish. Wyoming, let’s caucus! https://t.co/dVDQSd5T4M",None,4032,1579,0.0
@BernieSanders,14:33:00,04/09/16,UTC,"Wyoming: today you caucus. Get to your caucus location by 9am. If there's a large turnout, we can win. Join history in the making. #WYCaucus",None,5596,1935,0.0
@BernieSanders,05:05:19,04/09/16,UTC,"RT @BenJealous: "We have record numbers of teachers packing backpacks of food for children on Fridays" @benjealous https://t.co/rGm84CXMBz…",None,0,828,0.0
@BernieSanders,03:18:46,04/09/16,UTC,"RT @Yamiche: .@BernieSanders highlights New York roots at Greenpoint, Brooklyn rally in frigid weather https://t.co/wFZGpeDV9g https://t.co…",None,0,444,0.0
@BernieSanders,23:36:49,04/08/16,UTC,"That's just a "single issue" where @HillaryClinton and I differ.",216776631,2284,645,0.0
@BernieSanders,23:33:28,04/08/16,UTC,"In my view, we need to repeal the 1996 welfare reform provisions and expand, not weaken, the social safety net.",216776631,2980,1253,0.0
@BernieSanders,23:24:30,04/08/16,UTC,"In 2008, @HillaryClinton said that “welfare should not be an anti-poverty program.” I disagree.",216776631,2010,1016,0.0
@BernieSanders,23:22:51,04/08/16,UTC,"This legislation has weakened the social safety net and increased extreme poverty. That is unacceptable.",216776631,1251,512,0.0
@BernieSanders,23:21:46,04/08/16,UTC,"This legislation gave Republican governors like Scott Walker the responsibility to provide a safety net for families in need.",216776631,1092,450,0.0
@BernieSanders,23:15:26,04/08/16,UTC,"In 1994, welfare provided a vital safety net to more than 14 million Americans. Today, it only helps 4.4 million.",216776631,1508,809,0.0
@BernieSanders,23:13:31,04/08/16,UTC,"Families LIVING IN POVERTY receiving cash benefits:
1996: 68%
2014: Only 23%",216776631,1595,972,0.0
@BernieSanders,23:11:58,04/08/16,UTC,"From 1996 to 2011, households living in EXTREME poverty increased 182% for African Americans; 132% for Hispanics; 109% for White Americans.",216776631,2015,1598,0.0
@BernieSanders,23:09:26,04/08/16,UTC,"The number of children in extreme poverty has skyrocketed from 1.4 million to 3.5 million.",216776631,1524,1052,0.0
@BernieSanders,23:07:44,04/08/16,UTC,"It established strict work requirements for receiving benefits and severely limited access to benefits for undocumented people.",216776631,1206,515,0.0
@BernieSanders,23:03:51,04/08/16,UTC,"Since this legislation was signed into law, families living in extreme poverty have more than doubled from 636,000 to 1.65 million.",216776631,1634,894,0.0
@BernieSanders,23:00:49,04/08/16,UTC,"It turns out that the welfare reform bill has been an absolute disaster.",216776631,1581,771,0.0
@BernieSanders,22:57:03,04/08/16,UTC,"Unfortunately, @HillaryClinton supported this bill calling it “a critical first step to reforming our nation’s welfare system.”",216776631,1780,919,0.0
@BernieSanders,22:53:40,04/08/16,UTC,"I called that bill “an assault on the poor, women and children, minorities, and immigrants.” I believed that then and I believe that now.",216776631,2292,1141,0.0
@BernieSanders,22:51:18,04/08/16,UTC,"One of the biggest differences between the Clintons and myself in this campaign is our view on welfare reform.
https://t.co/kuBG52HAhj",None,5434,2991,0.0
@BernieSanders,21:44:05,04/08/16,UTC,"It wasn't Governor Cuomo who had the idea to raise the minimum wage. It was the people telling him what to do. That's how change happens.",None,5936,2261,0.0
@BernieSanders,21:31:21,04/08/16,UTC,"We’re in Greenpoint, Brooklyn. Tune in live to our rally here: https://t.co/xFsa5Zwyx6 #BernieInBrooklyn https://t.co/1G7swa41YF",None,2324,675,0.0
@BernieSanders,21:25:02,04/08/16,UTC,"RT @paullarocco: .@BernieSanders takes stage in Greenpoint. "One person, one vote, not about the millionaires and billionaires..." https://…",None,0,732,0.0
@BernieSanders,20:53:41,04/08/16,UTC,"When Americans begin to stand up to Wall Street and the billionaire class, Congress is going to have to start paying attention.",None,3860,1397,0.0
@BernieSanders,19:13:48,04/08/16,UTC,"Bernie’s back in Brooklyn. Watch live here: https://t.co/xFsa5ZO9VG #BernieInBrooklyn https://t.co/mQJmbnqmDe",None,2926,957,0.0
@BernieSanders,19:06:10,04/08/16,UTC,"RT @kartpath: .@BernieSanders takes the stage in Flatbush, to chants of "welcome home, Bernie!" https://t.co/wQ9Il7RNlX",None,0,1143,0.0
@BernieSanders,18:08:05,04/08/16,UTC,"The problems facing this country now are so serious, are so deep, that the same-old, same-old establishment politics ain't going to do it.",None,5226,2178,0.0
@BernieSanders,16:56:38,04/08/16,UTC,"It is a national embarrassment that some American politicians refuse to recognize the reality of climate change.",None,8819,3998,0.0
@BernieSanders,15:15:09,04/08/16,UTC,"RT @TheView: We’re about to #FeelTheBern: Sen. @BernieSanders joins the ladies NEXT! #BernieOnTheView  https://t.co/Tk2opDM1w3",None,0,599,0.0
@BernieSanders,15:04:08,04/08/16,UTC,"Low-income communities will bear the most severe consequences of our nation's dependence on fossil fuels. We've gotta get our act together.",None,3557,1347,0.0
@BernieSanders,13:34:01,04/08/16,UTC,"Join Bernie and @SusanSarandon at our Greenpoint Rally today at 3 PM in Brooklyn. RSVP here: https://t.co/GpJtNF5UbN #BernieInBrooklyn",None,2091,908,0.0
@BernieSanders,13:12:43,04/08/16,UTC,"Bernie is in Brooklyn today! Join us for our Flatbush Rally with @MarkRuffalo at 1 PM! RSVP: https://t.co/VEIDPMJ8pg #BernieInBrooklyn",None,2305,924,0.0
@BernieSanders,12:55:58,04/08/16,UTC,"RT @NYWFP: TODAY: #BernieInBrooklyn! 

1pm Flatbush: https://t.co/L1CECMbTb2

3pm Greenpoint: https://t.co/IbHCRw32AP 

#WFP4Bernie #FeelTh…",None,0,409,0.0
@BernieSanders,12:43:44,04/08/16,UTC,"RT @TODAYshow: "I will fight as hard as I can for pay equity for women" -@BernieSanders #BernieTODAY",None,0,1052,0.0
@BernieSanders,12:18:36,04/08/16,UTC,"RT @Morning_Joe: .@BernieSanders on $15 min. wage: When an idea catches fire, when people see justice, it moves very, very quickly https://…",None,0,1963,0.0
@BernieSanders,12:18:10,04/08/16,UTC,"RT @Morning_Joe: NEW: @BernieSanders invited to speak at the Vatican: 'I am a big, big fan of the Pope' https://t.co/H3hsF1W5te",None,0,2906,0.0
@BernieSanders,11:56:00,04/08/16,UTC,"RT @NBCNewsPR: Coming up at 8am on @TODAYshow: town hall with @BernieSanders live on the plaza. Ask questions with #BernieTODAY https://t.c…",None,0,425,0.0
